evaluation_id,candidate_sk,technology_sk,location_sk,application_date_sk,years_of_experience,code_challenge_score,technical_interview_score,is_hired
47098,47098,97,221,20180129,14,8,9,1
47099,47099,123,112,20190814,22,9,8,1
47100,47100,33,183,20200716,23,0,7,0
47101,47101,148,20,20220604,23,8,7,1
47102,47102,145,42,20190122,28,6,10,0
47103,47103,106,126,20200526,9,6,0,0
47104,47104,107,82,20200123,11,7,1,0
47105,47105,125,16,20220527,8,5,5,0
47106,47106,166,220,20191224,27,7,2,0
47107,47107,60,214,20200803,9,6,4,0
47108,47108,148,12,20210303,15,4,6,0
47109,47109,113,134,20181203,27,4,4,0
47110,47110,36,224,20210528,29,8,2,0
47111,47111,106,1,20180826,2,8,9,1
47112,47112,13,175,20210816,25,1,8,0
47113,47113,69,104,20210918,13,9,7,1
47114,47114,36,152,20181115,2,2,0,0
47115,47115,48,1,20210213,6,5,3,0
47116,47116,153,18,20220521,24,7,8,1
47117,47117,120,183,20190930,27,8,4,0
47118,47118,167,136,20220611,26,5,9,0
47119,47119,50,242,20200129,11,4,3,0
47120,47120,71,26,20180716,11,1,10,0
47121,47121,110,193,20200325,26,4,10,0
47122,47122,48,150,20200508,20,7,7,1
47123,47123,153,20,20210508,9,10,3,0
47124,47124,40,104,20180311,3,4,9,0
47125,47125,108,65,20190830,17,3,9,0
47126,47126,96,229,20190603,7,6,2,0
47127,47127,10,153,20220410,18,9,6,0
47128,47128,103,2,20200430,29,5,1,0
47129,47129,160,89,20181017,6,10,7,1
47130,47130,131,209,20220502,2,5,7,0
47131,47131,139,1,20180121,6,2,8,0
47132,47132,117,88,20220510,29,4,5,0
47133,47133,158,104,20200302,19,7,4,0
47134,47134,146,6,20220505,1,8,0,0
47135,47135,55,177,20180925,26,7,5,0
47136,47136,65,18,20200126,4,8,8,1
47137,47137,143,167,20201212,21,10,10,1
47138,47138,19,194,20190822,27,6,2,0
47139,47139,51,27,20210313,17,3,9,0
47140,47140,24,33,20210912,23,2,1,0
47141,47141,70,66,20180525,5,2,6,0
47142,47142,137,218,20220604,29,2,0,0
47143,47143,93,213,20200925,8,10,7,1
47144,47144,89,25,20190129,29,2,9,0
47145,47145,163,177,20220606,30,8,9,1
47146,47146,5,120,20211119,19,10,7,1
47147,47147,23,140,20201123,1,7,0,0
47148,47148,119,51,20220104,1,10,6,0
47149,47149,96,31,20191231,25,0,2,0
47150,47150,21,226,20200212,20,6,9,0
47151,47151,43,19,20180206,9,7,9,1
47152,47152,60,222,20190729,8,1,2,0
47153,47153,154,190,20210716,4,2,2,0
47154,47154,24,60,20180125,6,10,1,0
47155,47155,22,7,20200707,2,5,6,0
47156,47156,5,232,20190708,27,5,6,0
47157,47157,139,94,20200414,2,5,8,0
47158,47158,125,197,20220126,27,1,7,0
47159,47159,111,119,20190414,1,8,1,0
47160,47160,108,192,20190726,22,6,3,0
47161,47161,158,152,20201113,7,6,4,0
47162,47162,167,3,20200926,17,7,2,0
47163,47163,64,122,20190304,29,2,0,0
47164,47164,105,117,20191221,9,7,9,1
47165,47165,138,30,20220524,18,7,8,1
47166,47166,110,55,20190222,10,10,9,1
47167,47167,104,190,20220405,21,3,8,0
47168,47168,106,110,20190318,11,8,1,0
47169,47169,40,111,20220423,30,7,1,0
47170,47170,34,94,20220620,5,3,5,0
47171,47171,17,71,20191113,10,6,2,0
47172,47172,11,135,20211223,8,3,2,0
47173,47173,86,80,20220113,16,3,9,0
47174,47174,109,128,20181013,10,10,10,1
47175,47175,102,176,20200814,11,9,5,0
47176,47176,6,201,20181123,19,0,7,0
47177,47177,141,123,20210130,4,1,10,0
47178,47178,3,112,20200804,15,7,3,0
47179,47179,150,182,20190219,28,9,1,0
47180,47180,17,68,20180505,29,7,3,0
47181,47181,23,132,20191013,26,8,9,1
47182,47182,29,185,20200203,13,9,10,1
47183,47183,73,219,20180616,5,4,4,0
47184,47184,61,215,20210422,14,9,0,0
47185,47185,85,207,20190514,10,9,4,0
47186,47186,108,40,20200117,19,7,4,0
47187,47187,126,70,20211101,2,2,9,0
47188,47188,89,97,20181108,19,8,2,0
47189,47189,26,121,20180523,22,2,7,0
47190,47190,73,159,20210914,11,5,6,0
47191,47191,120,7,20180923,27,8,5,0
47192,47192,89,45,20180623,7,7,1,0
47193,47193,11,63,20181113,0,0,7,0
47194,47194,3,29,20211101,5,3,6,0
47195,47195,52,159,20180329,3,10,8,1
47196,47196,103,156,20191002,28,9,3,0
47197,47197,147,193,20191111,6,10,4,0
47198,47198,91,217,20200802,23,4,10,0
47199,47199,156,89,20181031,9,0,0,0
47200,47200,118,62,20191223,14,8,7,1
47201,47201,7,214,20200506,30,6,5,0
47202,47202,36,231,20190113,29,6,9,0
47203,47203,19,117,20191106,19,6,5,0
47204,47204,136,178,20220515,23,5,4,0
47205,47205,43,183,20191017,17,7,0,0
47206,47206,71,184,20190427,5,10,7,1
47207,47207,71,185,20181208,4,9,9,1
47208,47208,4,220,20210611,5,5,3,0
47209,47209,146,30,20180606,18,6,1,0
47210,47210,3,78,20180701,20,8,5,0
47211,47211,26,25,20211007,14,3,9,0
47212,47212,38,190,20200825,14,8,0,0
47213,47213,75,81,20191218,29,2,5,0
47214,47214,43,158,20190602,7,0,5,0
47215,47215,88,17,20190813,10,5,4,0
47216,47216,63,195,20190602,26,3,10,0
47217,47217,116,34,20180306,12,8,1,0
47218,47218,71,181,20180127,21,3,8,0
47219,47219,23,28,20180112,3,1,8,0
47220,47220,105,28,20210102,19,6,2,0
47221,47221,155,62,20190122,9,7,3,0
47222,47222,111,145,20220608,24,1,2,0
47223,47223,88,186,20190427,9,5,0,0
47224,47224,43,195,20180706,16,4,8,0
47225,47225,19,38,20180703,15,5,2,0
47226,47226,78,46,20211108,17,7,10,1
47227,47227,58,222,20210312,1,8,5,0
47228,47228,158,193,20190520,25,0,9,0
47229,47229,79,225,20210511,9,8,7,1
47230,47230,132,212,20190611,23,2,2,0
47231,47231,137,177,20210512,14,8,2,0
47232,47232,42,146,20200508,7,7,8,1
47233,47233,22,123,20181201,11,4,5,0
47234,47234,153,30,20210308,16,4,10,0
47235,47235,154,238,20191031,0,9,8,1
47236,47236,50,22,20180412,16,1,6,0
47237,47237,35,10,20200225,21,9,0,0
47238,47238,114,40,20191022,27,7,10,1
47239,47239,83,226,20180315,23,8,2,0
47240,47240,42,237,20210829,13,4,10,0
47241,47241,25,42,20190902,16,10,3,0
47242,47242,60,18,20210907,24,10,10,1
47243,47243,84,65,20210528,21,9,0,0
47244,47244,28,26,20220514,30,1,1,0
47245,47245,28,219,20190228,7,7,0,0
47246,47246,145,159,20200717,2,7,5,0
47247,47247,108,128,20190729,11,9,3,0
47248,47248,37,77,20210125,4,4,4,0
47249,47249,167,58,20211007,26,8,9,1
47250,47250,123,15,20190107,2,10,2,0
47251,47251,19,132,20211018,29,1,4,0
47252,47252,102,85,20201011,19,8,6,0
47253,47253,156,55,20210404,0,6,4,0
47254,47254,20,199,20211015,30,6,4,0
47255,47255,1,118,20180610,2,2,3,0
47256,47256,15,113,20190818,18,2,9,0
47257,47257,65,149,20200425,22,2,4,0
47258,47258,122,98,20211005,13,8,8,1
47259,47259,117,149,20210923,29,3,0,0
47260,47260,92,165,20201113,6,8,6,0
47261,47261,24,233,20190602,19,4,9,0
47262,47262,11,59,20190811,24,7,2,0
47263,47263,130,112,20181002,12,6,4,0
47264,47264,168,242,20190607,13,0,7,0
47265,47265,54,187,20210115,13,9,4,0
47266,47266,50,163,20191231,19,6,9,0
47267,47267,54,25,20190929,8,8,1,0
47268,47268,107,22,20210614,7,0,3,0
47269,47269,133,158,20191231,29,9,6,0
47270,47270,70,175,20210530,21,3,3,0
47271,47271,55,89,20191223,15,0,2,0
47272,47272,59,54,20180411,4,4,10,0
47273,47273,33,100,20190918,5,0,5,0
47274,47274,85,18,20190207,13,2,6,0
47275,47275,125,213,20181113,27,1,9,0
47276,47276,83,132,20201211,8,0,1,0
47277,47277,23,9,20190826,19,3,3,0
47278,47278,43,10,20191119,11,5,5,0
47279,47279,133,198,20200307,30,1,5,0
47280,47280,96,167,20180729,9,2,4,0
47281,47281,11,84,20191209,4,10,10,1
47282,47282,29,235,20211024,23,0,7,0
47283,47283,43,177,20210819,11,6,1,0
47284,47284,34,64,20180326,6,0,3,0
47285,47285,93,202,20220503,6,10,3,0
47286,47286,47,60,20200429,3,0,7,0
47287,47287,137,105,20200621,19,7,8,1
47288,47288,88,100,20180212,29,7,7,1
47289,47289,59,17,20210701,29,1,10,0
47290,47290,14,53,20210731,1,0,1,0
47291,47291,51,42,20180830,28,4,3,0
47292,47292,156,76,20210822,18,5,9,0
47293,47293,166,235,20200809,28,3,10,0
47294,47294,57,206,20200912,9,6,1,0
47295,47295,104,244,20200804,2,4,3,0
47296,47296,157,66,20180208,3,9,5,0
47297,47297,17,217,20180807,29,1,1,0
47298,47298,84,234,20210113,28,9,10,1
47299,47299,11,12,20210521,8,1,2,0
47300,47300,15,87,20190517,7,2,8,0
47301,47301,135,173,20201018,30,8,6,0
47302,47302,64,155,20181008,29,2,6,0
47303,47303,75,177,20220114,28,5,1,0
47304,47304,161,178,20210205,17,9,7,1
47305,47305,21,130,20180711,15,10,4,0
47306,47306,23,62,20210220,9,4,3,0
47307,47307,27,128,20180521,1,6,10,0
47308,47308,50,124,20210903,13,10,4,0
47309,47309,2,128,20190807,7,3,6,0
47310,47310,4,20,20200713,19,0,8,0
47311,47311,3,212,20210906,19,0,4,0
47312,47312,75,231,20200712,1,1,4,0
47313,47313,126,155,20210628,23,5,8,0
47314,47314,12,36,20180913,23,3,1,0
47315,47315,128,200,20201003,11,9,6,0
47316,47316,61,163,20191210,13,9,5,0
47317,47317,47,179,20190221,11,5,0,0
47318,47318,24,150,20201207,3,8,10,1
47319,47319,105,236,20180318,1,10,9,1
47320,47320,55,52,20200712,23,0,4,0
47321,47321,9,206,20180506,12,5,9,0
47322,47322,105,137,20181017,27,9,0,0
47323,47323,129,155,20220222,26,8,1,0
47324,47324,135,206,20190119,21,7,3,0
47325,47325,88,223,20190119,8,2,3,0
47326,47326,167,68,20190608,17,9,3,0
47327,47327,152,161,20181123,8,8,2,0
47328,47328,38,44,20180923,16,7,1,0
47329,47329,42,18,20211105,16,8,1,0
47330,47330,144,137,20200321,26,3,8,0
47331,47331,16,90,20200923,30,5,3,0
47332,47332,18,27,20180330,3,9,0,0
47333,47333,122,7,20210623,19,6,5,0
47334,47334,133,154,20201013,9,5,1,0
47335,47335,42,167,20181010,26,9,8,1
47336,47336,74,198,20200208,1,4,2,0
47337,47337,88,194,20210405,5,0,2,0
47338,47338,31,211,20181210,24,1,10,0
47339,47339,15,240,20180501,23,5,6,0
47340,47340,167,157,20200218,22,5,7,0
47341,47341,18,200,20210517,3,5,6,0
47342,47342,33,186,20200706,18,2,9,0
47343,47343,40,116,20180223,8,6,3,0
47344,47344,51,242,20190510,24,2,5,0
47345,47345,43,1,20180812,0,9,9,1
47346,47346,115,89,20201118,25,6,9,0
47347,47347,45,196,20190408,29,0,5,0
47348,47348,90,152,20211015,17,9,1,0
47349,47349,130,112,20181007,4,5,8,0
47350,47350,138,47,20220407,0,4,7,0
47351,47351,23,92,20180826,12,1,6,0
47352,47352,145,221,20220204,26,9,4,0
47353,47353,46,41,20200526,7,4,0,0
47354,47354,69,150,20180822,20,1,4,0
47355,47355,11,186,20190907,13,3,5,0
47356,47356,93,217,20201025,7,5,5,0
47357,47357,136,11,20210606,24,1,9,0
47358,47358,131,87,20180527,12,9,7,1
47359,47359,5,107,20200313,3,7,0,0
47360,47360,83,105,20180223,20,5,5,0
47361,47361,23,207,20191211,20,9,4,0
47362,47362,25,148,20191203,30,1,4,0
47363,47363,148,70,20211227,8,2,4,0
47364,47364,29,69,20180527,28,0,2,0
47365,47365,80,138,20200204,27,0,7,0
47366,47366,108,9,20180703,22,1,7,0
47367,47367,43,215,20220211,11,0,9,0
47368,47368,16,1,20190218,21,3,4,0
47369,47369,107,130,20210129,0,3,2,0
47370,47370,81,204,20201008,24,5,7,0
47371,47371,100,171,20190513,27,9,5,0
47372,47372,60,214,20210131,2,10,7,1
47373,47373,25,177,20200420,7,4,6,0
47374,47374,101,156,20190830,11,1,0,0
47375,47375,9,162,20220505,22,2,6,0
47376,47376,102,225,20190307,6,7,7,1
47377,47377,92,197,20210126,8,10,6,0
47378,47378,74,210,20180603,2,5,5,0
47379,47379,75,116,20190524,3,5,6,0
47380,47380,100,105,20180310,19,9,10,1
47381,47381,108,20,20220115,2,5,4,0
47382,47382,109,67,20200528,27,1,8,0
47383,47383,45,18,20220613,12,3,2,0
47384,47384,14,139,20200512,20,2,10,0
47385,47385,88,138,20180103,24,2,10,0
47386,47386,116,58,20210210,15,6,2,0
47387,47387,147,32,20180902,15,10,0,0
47388,47388,92,38,20190131,21,10,0,0
47389,47389,15,27,20210602,30,0,10,0
47390,47390,20,38,20211214,3,0,5,0
47391,47391,42,160,20200822,6,7,9,1
47392,47392,110,31,20190823,8,1,9,0
47393,47393,77,136,20220413,0,7,0,0
47394,47394,43,199,20200329,27,0,1,0
47395,47395,27,164,20190303,24,3,2,0
47396,47396,104,183,20200101,16,0,6,0
47397,47397,30,212,20210301,15,4,3,0
47398,47398,67,234,20211108,5,9,5,0
47399,47399,33,206,20210416,19,10,2,0
47400,47400,147,131,20211011,4,5,0,0
47401,47401,3,44,20180402,5,7,3,0
47402,47402,58,110,20200713,23,3,4,0
47403,47403,113,237,20190519,29,3,2,0
47404,47404,42,205,20191204,6,3,7,0
47405,47405,18,79,20190424,18,5,3,0
47406,47406,156,237,20210905,30,4,8,0
47407,47407,99,140,20200324,5,2,9,0
47408,47408,96,122,20211202,7,10,4,0
47409,47409,78,185,20211225,4,1,1,0
47410,47410,130,10,20181004,8,5,2,0
47411,47411,123,11,20200228,29,8,0,0
47412,47412,55,219,20191111,6,5,3,0
47413,47413,9,239,20200623,12,0,4,0
47414,47414,94,239,20220506,1,7,8,1
47415,47415,42,150,20220126,25,1,2,0
47416,47416,80,228,20200506,19,6,7,0
47417,47417,59,127,20220629,17,5,4,0
47418,47418,77,78,20191003,27,10,8,1
47419,47419,22,145,20190711,6,5,6,0
47420,47420,100,23,20200527,26,6,5,0
47421,47421,10,211,20180504,23,10,0,0
47422,47422,38,178,20181030,29,10,1,0
47423,47423,61,244,20191208,12,1,2,0
47424,47424,151,200,20211010,0,4,5,0
47425,47425,5,81,20191226,25,2,10,0
47426,47426,8,227,20211221,9,7,0,0
47427,47427,162,222,20190603,26,5,3,0
47428,47428,29,193,20180322,5,6,0,0
47429,47429,33,239,20190926,7,10,2,0
47430,47430,130,212,20190918,30,7,4,0
47431,47431,48,198,20200226,20,9,0,0
47432,47432,110,64,20200619,5,5,2,0
47433,47433,111,3,20210103,28,5,4,0
47434,47434,96,229,20200228,14,7,4,0
47435,47435,41,129,20180720,28,10,1,0
47436,47436,105,230,20210726,4,5,1,0
47437,47437,168,145,20210209,23,5,3,0
47438,47438,141,244,20181115,27,10,2,0
47439,47439,157,210,20220424,18,0,10,0
47440,47440,74,158,20210726,16,6,8,0
47441,47441,59,73,20220128,11,7,2,0
47442,47442,148,157,20220617,15,0,3,0
47443,47443,33,7,20190905,12,6,7,0
47444,47444,156,42,20220528,16,4,4,0
47445,47445,81,64,20210121,20,6,10,0
47446,47446,52,150,20180419,3,9,7,1
47447,47447,1,68,20191219,4,8,3,0
47448,47448,98,155,20200708,10,7,4,0
47449,47449,135,40,20220426,26,4,1,0
47450,47450,156,227,20191111,12,3,1,0
47451,47451,1,39,20180514,3,5,0,0
47452,47452,28,126,20210414,17,10,5,0
47453,47453,152,147,20191001,28,6,2,0
47454,47454,71,186,20180713,27,4,9,0
47455,47455,90,242,20180320,13,4,9,0
47456,47456,9,221,20181214,29,8,6,0
47457,47457,69,232,20190704,15,0,7,0
47458,47458,36,171,20190904,20,7,3,0
47459,47459,12,211,20190303,15,9,8,1
47460,47460,166,155,20200322,29,10,5,0
47461,47461,60,106,20210704,29,7,0,0
47462,47462,156,176,20210605,19,0,8,0
47463,47463,11,218,20200307,20,3,6,0
47464,47464,77,100,20180411,12,0,9,0
47465,47465,84,237,20210303,7,7,4,0
47466,47466,37,178,20190728,5,10,10,1
47467,47467,83,33,20191013,15,10,0,0
47468,47468,8,35,20210628,27,10,10,1
47469,47469,150,87,20190316,20,10,8,1
47470,47470,108,85,20200925,19,3,0,0
47471,47471,79,221,20181112,19,0,1,0
47472,47472,138,6,20200926,2,7,9,1
47473,47473,154,27,20200407,13,5,3,0
47474,47474,157,127,20191024,25,2,3,0
47475,47475,87,244,20180528,10,5,3,0
47476,47476,52,93,20210509,28,6,1,0
47477,47477,86,227,20190308,16,9,8,1
47478,47478,161,183,20210725,25,4,8,0
47479,47479,112,15,20191224,19,0,6,0
47480,47480,46,29,20210518,12,3,9,0
47481,47481,115,244,20190526,20,2,9,0
47482,47482,9,186,20211113,11,8,8,1
47483,47483,92,158,20211209,17,5,7,0
47484,47484,5,12,20191120,4,9,9,1
47485,47485,166,156,20210730,13,5,2,0
47486,47486,105,213,20210804,27,8,4,0
47487,47487,134,226,20190709,2,6,9,0
47488,47488,33,175,20200617,18,2,7,0
47489,47489,160,113,20190908,16,2,10,0
47490,47490,48,150,20210222,23,2,5,0
47491,47491,113,67,20210913,16,4,2,0
47492,47492,19,118,20200117,3,6,9,0
47493,47493,156,48,20220215,25,3,5,0
47494,47494,19,102,20200801,10,0,6,0
47495,47495,132,172,20201217,26,8,8,1
47496,47496,34,79,20190301,11,4,1,0
47497,47497,119,7,20210502,19,2,7,0
47498,47498,100,210,20190224,15,1,0,0
47499,47499,46,145,20220106,15,9,6,0
47500,47500,147,237,20210406,4,1,7,0
47501,47501,60,169,20180808,9,9,9,1
47502,47502,89,145,20200327,9,9,2,0
47503,47503,81,217,20210227,13,8,5,0
47504,47504,64,1,20220331,9,9,0,0
47505,47505,83,14,20220114,3,3,4,0
47506,47506,91,224,20180303,27,2,0,0
47507,47507,151,160,20201009,0,10,9,1
47508,47508,115,78,20210821,29,8,4,0
47509,47509,11,144,20220526,29,6,6,0
47510,47510,43,167,20180804,15,2,9,0
47511,47511,93,217,20220530,11,10,9,1
47512,47512,46,55,20180312,28,1,1,0
47513,47513,70,42,20200325,2,6,9,0
47514,47514,152,141,20200918,26,2,8,0
47515,47515,99,18,20200708,20,5,3,0
47516,47516,23,26,20190818,12,5,7,0
47517,47517,22,203,20190912,27,2,8,0
47518,47518,17,167,20180228,18,7,5,0
47519,47519,168,15,20190723,3,0,1,0
47520,47520,100,171,20210812,4,3,5,0
47521,47521,93,37,20180227,11,2,6,0
47522,47522,133,35,20191006,30,1,2,0
47523,47523,9,240,20180211,22,5,7,0
47524,47524,14,24,20210803,15,2,9,0
47525,47525,140,141,20190326,11,0,5,0
47526,47526,145,115,20210628,11,6,4,0
47527,47527,66,220,20220524,8,8,6,0
47528,47528,11,84,20200803,3,10,4,0
47529,47529,11,230,20210909,7,4,8,0
47530,47530,4,66,20191123,21,5,2,0
47531,47531,86,90,20191209,29,0,4,0
47532,47532,57,214,20200829,13,7,6,0
47533,47533,75,105,20180227,14,9,7,1
47534,47534,105,201,20180704,29,7,6,0
47535,47535,14,168,20210930,1,7,8,1
47536,47536,110,20,20200923,27,9,4,0
47537,47537,154,238,20180622,14,0,10,0
47538,47538,4,125,20201110,26,4,10,0
47539,47539,144,204,20180128,5,0,8,0
47540,47540,163,178,20181022,10,6,9,0
47541,47541,113,168,20190503,7,6,9,0
47542,47542,152,39,20220703,7,1,6,0
47543,47543,11,55,20200721,29,1,8,0
47544,47544,76,174,20211101,4,5,3,0
47545,47545,95,137,20190520,3,8,6,0
47546,47546,14,219,20180916,5,2,4,0
47547,47547,18,98,20201214,19,3,7,0
47548,47548,43,204,20200406,9,6,3,0
47549,47549,85,12,20180702,18,9,7,1
47550,47550,6,138,20211005,17,6,3,0
47551,47551,140,43,20200229,14,9,9,1
47552,47552,159,14,20210301,8,2,3,0
47553,47553,134,70,20190411,17,5,1,0
47554,47554,128,60,20191215,19,5,9,0
47555,47555,9,150,20220603,9,5,5,0
47556,47556,152,170,20201127,5,10,6,0
47557,47557,12,14,20210729,4,6,8,0
47558,47558,4,225,20190321,11,0,9,0
47559,47559,66,151,20190830,4,10,4,0
47560,47560,129,8,20200425,23,7,3,0
47561,47561,141,151,20180420,2,10,5,0
47562,47562,14,178,20190325,30,6,5,0
47563,47563,7,137,20220520,23,2,8,0
47564,47564,140,89,20180916,29,3,2,0
47565,47565,88,170,20181114,10,6,9,0
47566,47566,27,120,20200903,14,8,1,0
47567,47567,137,173,20210719,16,10,10,1
47568,47568,152,70,20190704,25,3,7,0
47569,47569,60,204,20181218,17,1,7,0
47570,47570,42,212,20220320,19,8,2,0
47571,47571,29,238,20211215,15,8,10,1
47572,47572,141,75,20210726,11,6,3,0
47573,47573,25,1,20201114,10,3,5,0
47574,47574,107,234,20201219,21,5,2,0
47575,47575,54,191,20210121,30,9,8,1
47576,47576,66,148,20180419,18,7,9,1
47577,47577,135,138,20220515,17,7,8,1
47578,47578,23,141,20200902,30,8,8,1
47579,47579,112,132,20200823,12,2,1,0
47580,47580,89,141,20200307,17,5,10,0
47581,47581,39,34,20201212,20,7,4,0
47582,47582,101,48,20211207,15,10,1,0
47583,47583,123,179,20181109,12,6,9,0
47584,47584,95,79,20181218,19,10,8,1
47585,47585,140,235,20200321,19,8,0,0
47586,47586,3,93,20220606,16,1,10,0
47587,47587,166,105,20180130,15,9,2,0
47588,47588,66,65,20190818,14,0,5,0
47589,47589,72,153,20220103,17,4,7,0
47590,47590,160,216,20190317,5,10,6,0
47591,47591,159,205,20200927,9,7,7,1
47592,47592,166,122,20200712,18,10,9,1
47593,47593,62,190,20190723,1,10,7,1
47594,47594,69,205,20201230,25,7,5,0
47595,47595,47,16,20191230,10,2,2,0
47596,47596,126,185,20180719,28,1,4,0
47597,47597,125,217,20220323,25,1,8,0
47598,47598,16,87,20211030,30,2,2,0
47599,47599,77,128,20190203,29,6,1,0
47600,47600,35,47,20180127,15,0,1,0
47601,47601,114,186,20180105,11,4,5,0
47602,47602,22,238,20190413,23,6,0,0
47603,47603,113,170,20210131,5,6,9,0
47604,47604,14,141,20211102,12,8,1,0
47605,47605,18,21,20220224,16,4,10,0
47606,47606,65,183,20211027,23,0,8,0
47607,47607,143,115,20201126,19,2,0,0
47608,47608,37,199,20200911,15,8,0,0
47609,47609,15,199,20220103,25,0,3,0
47610,47610,9,81,20201015,20,7,6,0
47611,47611,25,50,20190217,24,1,5,0
47612,47612,92,180,20200325,30,3,10,0
47613,47613,129,105,20210720,9,0,10,0
47614,47614,86,53,20190823,12,0,8,0
47615,47615,58,31,20180925,4,3,9,0
47616,47616,136,146,20220405,8,4,8,0
47617,47617,19,94,20201005,30,2,4,0
47618,47618,82,206,20210731,28,10,3,0
47619,47619,105,72,20190119,13,7,4,0
47620,47620,52,147,20200810,30,2,6,0
47621,47621,17,42,20190526,4,3,0,0
47622,47622,121,152,20190416,20,7,6,0
47623,47623,50,225,20210226,0,2,0,0
47624,47624,96,80,20201214,22,6,7,0
47625,47625,119,88,20220524,30,7,9,1
47626,47626,117,105,20220617,28,8,9,1
47627,47627,87,192,20201127,18,0,2,0
47628,47628,137,229,20220412,5,5,4,0
47629,47629,101,152,20200624,12,1,0,0
47630,47630,61,50,20190607,24,4,9,0
47631,47631,66,228,20191117,0,8,7,1
47632,47632,10,58,20181222,24,9,4,0
47633,47633,20,48,20191120,9,5,7,0
47634,47634,9,206,20210703,17,5,4,0
47635,47635,81,25,20191109,3,7,0,0
47636,47636,165,132,20201009,6,1,7,0
47637,47637,59,115,20220525,3,4,8,0
47638,47638,38,191,20220603,27,8,1,0
47639,47639,7,32,20191121,5,2,6,0
47640,47640,46,178,20190520,17,4,9,0
47641,47641,106,140,20200902,18,8,5,0
47642,47642,5,35,20190414,28,8,1,0
47643,47643,158,75,20210711,16,6,2,0
47644,47644,9,217,20201201,3,1,7,0
47645,47645,54,153,20190807,9,10,2,0
47646,47646,163,22,20180102,11,6,5,0
47647,47647,21,6,20210701,3,9,9,1
47648,47648,151,226,20190801,6,2,4,0
47649,47649,114,113,20200329,26,3,5,0
47650,47650,60,226,20190905,19,2,2,0
47651,47651,64,212,20220415,0,3,1,0
47652,47652,70,107,20220523,21,1,3,0
47653,47653,127,45,20211202,22,7,10,1
47654,47654,7,33,20181030,4,8,8,1
47655,47655,10,194,20210105,11,6,5,0
47656,47656,147,193,20200121,14,4,8,0
47657,47657,42,87,20210721,30,9,5,0
47658,47658,84,94,20200205,10,9,4,0
47659,47659,2,242,20191205,20,7,6,0
47660,47660,127,30,20200308,27,3,7,0
47661,47661,117,68,20200511,6,5,10,0
47662,47662,36,72,20210414,9,10,0,0
47663,47663,43,205,20210628,22,5,1,0
47664,47664,28,134,20200428,20,2,7,0
47665,47665,132,209,20200325,19,4,2,0
47666,47666,104,241,20190803,16,0,7,0
47667,47667,155,95,20190102,17,9,3,0
47668,47668,60,15,20220605,16,6,2,0
47669,47669,161,71,20201009,23,0,7,0
47670,47670,70,204,20200120,9,10,5,0
47671,47671,69,4,20201115,25,3,3,0
47672,47672,130,229,20200317,3,1,7,0
47673,47673,98,55,20180814,1,6,7,0
47674,47674,148,117,20201024,27,7,1,0
47675,47675,44,44,20210512,25,0,5,0
47676,47676,91,21,20191025,25,6,10,0
47677,47677,59,186,20180426,21,8,7,1
47678,47678,88,63,20200829,8,7,5,0
47679,47679,130,31,20200307,5,2,7,0
47680,47680,93,180,20191219,1,10,0,0
47681,47681,143,48,20180404,16,7,8,1
47682,47682,118,112,20180315,28,3,2,0
47683,47683,100,155,20200405,19,1,2,0
47684,47684,56,20,20200418,26,9,10,1
47685,47685,98,43,20190124,18,2,4,0
47686,47686,86,237,20180225,7,10,2,0
47687,47687,66,27,20201225,26,10,0,0
47688,47688,42,212,20220610,5,2,7,0
47689,47689,27,23,20190905,30,10,7,1
